zone,species,area,data,pct,min,mean,median,p80,p90,p95,max
174,osfl,5708,5708,100,0.0056,0.0084,0.0086,0.0094,0.0099,0.0104,0.0142
174,pigr,5708,5708,100,0.0096,0.0143,0.0146,0.0158,0.0165,0.0176,0.0274
174,rubl,5708,5708,100,0.0039,0.0106,0.0095,0.016,0.018,0.0202,0.0302
174,swth,5708,5708,100,0.1076,0.2772,0.2845,0.3134,0.3323,0.3604,0.4926
174,wwcr,5708,5708,100,0.0647,0.1128,0.1125,0.1233,0.1294,0.1392,0.5878
175,blbw,6736,6736,100,0.0017,0.0034,0.0029,0.0045,0.0048,0.0051,0.0069
175,boch,6736,6736,100,0.0428,0.0764,0.0764,0.0953,0.0992,0.1024,0.1195
175,brcr,6736,6736,100,0.0108,0.0133,0.0124,0.0139,0.0164,0.0187,0.0243
175,btnw,6736,6736,100,0.0025,0.0034,0.003,0.004,0.0043,0.0051,0.0102
175,cawa,6736,6736,100,0.0018,0.0025,0.0024,0.0028,0.0029,0.003,0.0056
175,cmwa,6736,6736,100,0.0068,0.0111,0.0104,0.0127,0.0142,0.0156,0.05
175,osfl,6736,6736,100,0.0062,0.0102,0.0098,0.0119,0.0132,0.0142,0.0281
175,pigr,6736,6736,100,0.0056,0.0124,0.0133,0.0152,0.0159,0.0165,0.0257
175,rubl,6736,6736,100,0.004,0.015,0.0154,0.0217,0.0233,0.0246,0.036
175,swth,6736,6736,100,0.1449,0.289,0.29,0.3149,0.3258,0.3333,0.3778
175,wwcr,6736,6736,100,0.0731,0.1281,0.1245,0.1456,0.1611,0.174,0.3345
176,blbw,14352,14352,100,0.0016,0.0044,0.004,0.006,0.0072,0.0081,0.01
176,boch,14352,14352,100,0.032,0.074,0.0738,0.088,0.0945,0.0983,0.1705
176,brcr,14352,14352,100,0.0117,0.0169,0.0154,0.0201,0.0234,0.0262,0.0395
176,btnw,14352,14352,100,0.0025,0.0048,0.0043,0.0061,0.0074,0.0081,0.0175
176,cawa,14352,14352,100,0.0019,0.003,0.0029,0.0034,0.004,0.0043,0.0074
176,cmwa,14352,14352,100,0.0078,0.0133,0.0133,0.0149,0.0158,0.0167,0.0317
176,osfl,14352,14352,100,0.006,0.0083,0.0081,0.0088,0.0094,0.0101,0.0171
176,pigr,14352,14352,100,0.0054,0.0136,0.0143,0.0165,0.0172,0.0178,0.0328
176,rubl,14352,14352,100,0.0037,0.0186,0.0209,0.0237,0.0251,0.0264,0.0458
176,swth,14352,14352,100,0.0737,0.2429,0.249,0.2921,0.313,0.3279,0.4029
176,wwcr,14352,14352,100,0.0655,0.1236,0.1215,0.1396,0.1524,0.1622,0.7134
177,blbw,8968,8968,100,0.0027,0.0054,0.0054,0.006,0.0063,0.0067,0.0086
177,boch,8968,8968,100,0.0488,0.0877,0.0899,0.1,0.1027,0.105,0.1545
177,brcr,8968,8968,100,0.0114,0.0169,0.0168,0.019,0.0202,0.021,0.0278
177,btnw,8968,8968,100,0.0024,0.006,0.0056,0.0079,0.0086,0.0092,0.012
177,cawa,8968,8968,100,0.0021,0.003,0.003,0.0033,0.0036,0.0038,0.0043
177,cmwa,8968,8968,100,0.0078,0.0125,0.0123,0.0139,0.0146,0.0151,0.0237
177,osfl,8968,8968,100,0.006,0.0074,0.0072,0.0078,0.0084,0.0088,0.0182
177,pigr,8968,8968,100,0.0065,0.0145,0.0149,0.016,0.0166,0.0177,0.0397
177,rubl,8968,8968,100,0.0024,0.0052,0.0044,0.0059,0.0069,0.0085,0.0265
177,swth,8968,8968,100,0.1384,0.3144,0.3163,0.3463,0.3593,0.369,0.4321
177,wwcr,8968,8968,100,0.0544,0.0948,0.095,0.1039,0.1093,0.1144,0.2998
178,blbw,8888,8888,100,0.0018,0.0058,0.0054,0.0069,0.0077,0.0081,0.0092
178,boch,8888,8888,100,0.0396,0.0822,0.0827,0.0915,0.0957,0.0995,0.1618
178,brcr,8888,8888,100,0.0115,0.0162,0.0161,0.0189,0.0205,0.0217,0.0264
178,btnw,8888,8888,100,0.0027,0.0055,0.0052,0.0068,0.0075,0.0082,0.0126
178,cawa,8888,8888,100,0.0022,0.0031,0.0029,0.0035,0.004,0.0042,0.0052
178,cmwa,8888,8888,100,0.0073,0.0118,0.0115,0.0136,0.0143,0.0148,0.0316
178,osfl,8888,8888,100,0.0057,0.0084,0.0081,0.0092,0.0097,0.0104,0.0142
178,pigr,8888,8888,100,0.0069,0.0131,0.0124,0.0153,0.0167,0.0186,0.0388
178,rubl,8888,8888,100,0.0041,0.0138,0.0106,0.0206,0.0254,0.0308,0.0509
178,swth,8888,8888,100,0.0865,0.2636,0.2683,0.3427,0.3705,0.3898,0.4526
178,wwcr,8888,8888,100,0.0766,0.1089,0.1067,0.1164,0.1254,0.1353,0.3376
179,blbw,6240,6240,100,0.0023,0.0054,0.0056,0.0064,0.0073,0.0081,0.0104
179,boch,6240,6240,100,0.0351,0.0784,0.0727,0.0984,0.116,0.1414,0.2803
179,brcr,6240,6240,100,0.0094,0.0145,0.0141,0.0163,0.0181,0.0199,0.0292
179,btnw,6240,6240,100,0.0031,0.0103,0.0076,0.0134,0.0205,0.0258,0.0569
179,cawa,6240,6240,100,0.0023,0.0034,0.0034,0.0037,0.0039,0.0041,0.0069
179,cmwa,6240,6240,100,0.0053,0.0126,0.0116,0.0144,0.0171,0.0217,0.1555
179,osfl,6240,6240,100,0.0043,0.0087,0.0076,0.0114,0.013,0.0141,0.0221
179,pigr,6240,6240,100,0.0053,0.0167,0.0156,0.0202,0.0233,0.0266,0.0818
179,rubl,6240,6240,100,0.0021,0.0043,0.0041,0.0044,0.0049,0.0056,0.0217
179,swth,6240,6240,100,0.107,0.2616,0.252,0.3156,0.349,0.3747,0.4836
179,wwcr,6240,6240,100,0.036,0.0796,0.0768,0.1005,0.1148,0.1357,0.2372
180,blbw,26420,26420,100,0.0025,0.0067,0.0067,0.0079,0.0081,0.0084,0.0097
180,boch,26420,26420,100,0.0354,0.0857,0.0841,0.1075,0.122,0.1345,0.209
180,brcr,26420,26420,100,0.0102,0.0159,0.0159,0.0182,0.0195,0.0204,0.026
180,btnw,26420,26420,100,0.0033,0.0086,0.0082,0.0105,0.0117,0.013,0.0282
180,cawa,26420,26420,100,0.0023,0.0031,0.003,0.0033,0.0035,0.0036,0.0122
180,cmwa,26420,26420,100,0.0053,0.0123,0.0118,0.0138,0.0155,0.0169,0.0898
180,osfl,26420,26420,100,0.0041,0.0079,0.0075,0.0088,0.0097,0.0109,0.0194
180,pigr,26420,26420,100,0.0056,0.0141,0.0142,0.0161,0.0172,0.0186,0.0485
180,rubl,26420,26420,100,0.0022,0.0042,0.0041,0.0043,0.0046,0.0053,0.0126
180,swth,26420,26420,100,0.157,0.2565,0.2447,0.3069,0.3394,0.3652,0.4766
180,wwcr,26420,26420,100,0.039,0.0828,0.0826,0.0958,0.1031,0.1085,0.1869
181,blbw,8592,8592,100,0.0022,0.0047,0.0048,0.0058,0.0063,0.007,0.0082
181,boch,8592,8592,100,0.061,0.0893,0.0923,0.0968,0.0985,0.0999,0.1315
181,brcr,8592,8592,100,0.0121,0.0157,0.0155,0.0178,0.0187,0.0194,0.0221
181,btnw,8592,8592,100,0.0029,0.0055,0.0047,0.0074,0.0083,0.0088,0.0136
181,cawa,8592,8592,100,0.0025,0.003,0.003,0.0032,0.0033,0.0034,0.0048
181,cmwa,8592,8592,100,0.0085,0.012,0.0117,0.013,0.0139,0.0148,0.0206
181,osfl,8592,8592,100,0.006,0.0084,0.0083,0.0092,0.0098,0.0103,0.0119
181,pigr,8592,8592,100,0.0059,0.0129,0.0139,0.0158,0.0166,0.0172,0.0294
181,rubl,8592,8592,100,0.0037,0.0091,0.0062,0.0152,0.0192,0.0198,0.0354
181,swth,8592,8592,100,0.107,0.3554,0.3722,0.4276,0.4524,0.4682,0.5342
181,wwcr,8592,8592,100,0.0769,0.1252,0.123,0.1434,0.1504,0.1555,0.2118
182,blbw,6524,6524,100,0.0031,0.007,0.0071,0.008,0.0084,0.0085,0.0117
182,boch,6524,6524,100,0.0395,0.1031,0.0974,0.1117,0.129,0.1634,0.3027
182,brcr,6524,6524,100,0.0118,0.0189,0.0188,0.0219,0.0235,0.0246,0.0316
182,btnw,6524,6524,100,0.0039,0.01,0.008,0.0141,0.0179,0.0206,0.0272
182,cawa,6524,6524,100,0.0026,0.0033,0.0031,0.0033,0.0036,0.0043,0.0222
182,cmwa,6524,6524,100,0.0072,0.0122,0.0116,0.0128,0.0141,0.0172,0.0779
182,osfl,6524,6524,100,0.0046,0.0077,0.0074,0.0087,0.0095,0.01,0.0132
182,pigr,6524,6524,100,0.0049,0.0138,0.0142,0.0155,0.017,0.0187,0.0292
182,rubl,6524,6524,100,0.0035,0.0067,0.0058,0.0085,0.0109,0.0148,0.0208
182,swth,6524,6524,100,0.128,0.2761,0.2706,0.313,0.343,0.3692,0.4628
182,wwcr,6524,6524,100,0.0859,0.1306,0.1293,0.1438,0.1546,0.1638,0.2525
183,blbw,9472,9472,100,0.0027,0.0073,0.0078,0.0084,0.0086,0.0089,0.0096
183,boch,9472,9472,100,0.0455,0.098,0.0941,0.123,0.1374,0.1553,0.3035
183,brcr,9472,9472,100,0.0118,0.0176,0.017,0.0203,0.0219,0.0232,0.0299
183,btnw,9472,9472,100,0.0048,0.0107,0.0104,0.0122,0.0138,0.0153,0.0264
183,cawa,9472,9472,100,0.0024,0.003,0.003,0.0033,0.0034,0.0037,0.0053
183,cmwa,9472,9472,100,0.0067,0.0119,0.0121,0.013,0.0135,0.0141,0.0238
183,osfl,9472,9472,100,0.0052,0.0083,0.0076,0.0093,0.0113,0.0125,0.0155
183,pigr,9472,9472,100,0.0061,0.0154,0.0151,0.0174,0.0189,0.0203,0.0361
183,rubl,9472,9472,100,0.0035,0.0043,0.0041,0.0042,0.0046,0.0053,0.0078
183,swth,9472,9472,100,0.1341,0.2071,0.2,0.2319,0.2519,0.2689,0.3716
183,wwcr,9472,9472,100,0.0522,0.0895,0.0865,0.0979,0.106,0.1142,0.2051
199,blbw,8716,8716,100,0.003,0.0072,0.0075,0.0083,0.0085,0.0087,0.0114
199,boch,8716,8716,100,0.0348,0.0598,0.0519,0.0738,0.0909,0.101,0.1462
199,brcr,8716,8716,100,0.011,0.0132,0.0131,0.0144,0.0153,0.0159,0.0202
199,btnw,8716,8716,100,0.0038,0.0114,0.0109,0.0151,0.0181,0.0201,0.032
199,cawa,8716,8716,100,0.0026,0.0039,0.0039,0.0042,0.0044,0.0046,0.0092
199,cmwa,8716,8716,100,0.0051,0.0101,0.0092,0.0125,0.0148,0.0162,0.0401
199,osfl,8716,8716,100,0.0028,0.009,0.0094,0.0102,0.0106,0.0109,0.013
199,pigr,8716,8716,100,0.0044,0.0141,0.0146,0.0165,0.0187,0.0207,0.0639
199,rubl,8716,8716,100,0.0031,0.004,0.004,0.0042,0.0042,0.0043,0.0044
199,swth,8716,8716,100,0.1697,0.2732,0.2644,0.3182,0.3587,0.3813,0.4585
199,wwcr,8716,8716,100,0.0414,0.061,0.0579,0.074,0.0814,0.0854,0.1118
200,blbw,9284,9284,100,0.0026,0.0081,0.0084,0.0093,0.0099,0.0105,0.0223
200,boch,9284,9284,100,0.0302,0.0715,0.0646,0.0907,0.1054,0.1181,0.2903
200,brcr,9284,9284,100,0.0101,0.0138,0.0136,0.0142,0.0148,0.0155,0.0241
200,btnw,9284,9284,100,0.0043,0.0223,0.0193,0.0317,0.0398,0.047,0.0774
200,cawa,9284,9284,100,0.0028,0.0045,0.0041,0.005,0.006,0.007,0.0117
200,cmwa,9284,9284,100,0.0055,0.0098,0.0095,0.0109,0.012,0.0127,0.0216
200,osfl,9284,9284,100,0.003,0.0083,0.0084,0.0093,0.0099,0.0104,0.0122
200,pigr,9284,9284,100,0.0045,0.015,0.0146,0.0204,0.0252,0.0278,0.0518
200,rubl,9284,9284,100,0.0031,0.0039,0.004,0.0042,0.0042,0.0043,0.0044
200,swth,9284,9284,100,0.1578,0.2679,0.2692,0.3078,0.3251,0.3362,0.4242
200,wwcr,9284,9284,100,0.0406,0.0676,0.0664,0.0757,0.0819,0.0863,0.1041
207,blbw,9812,9812,100,0.0023,0.0065,0.0069,0.0085,0.0089,0.0092,0.0107
207,boch,9812,9812,100,0.0413,0.0866,0.0802,0.1082,0.1263,0.141,0.2749
207,brcr,9812,9812,100,0.0099,0.014,0.014,0.0149,0.0154,0.0159,0.0207
207,btnw,9812,9812,100,0.0028,0.0139,0.0141,0.0183,0.0206,0.0233,0.0486
207,cawa,9812,9812,100,0.0023,0.0032,0.003,0.0037,0.004,0.0042,0.0078
207,cmwa,9812,9812,100,0.0059,0.0105,0.0105,0.0117,0.0125,0.0136,0.0364
207,osfl,9812,9812,100,0.0053,0.0089,0.0083,0.0106,0.0116,0.0124,0.0174
207,pigr,9812,9812,100,0.0052,0.0191,0.0185,0.0223,0.0253,0.0282,0.0755
207,rubl,9812,9812,100,0.0033,0.0041,0.0041,0.0042,0.0043,0.0044,0.0068
207,swth,9812,9812,100,0.1147,0.2067,0.2022,0.231,0.2491,0.2662,0.318
207,wwcr,9812,9812,100,0.0523,0.0832,0.0827,0.093,0.0983,0.1031,0.155
215,blbw,16024,15784,99,0.0014,0.0033,0.0029,0.0043,0.0046,0.0048,0.0771
215,boch,16024,15784,99,0.043,0.0581,0.0559,0.0675,0.0704,0.0736,0.1933
215,brcr,16024,15784,99,0.0134,0.0185,0.017,0.0224,0.0233,0.0237,0.0246
215,btnw,16024,15784,99,0.0034,0.0048,0.0042,0.0059,0.0062,0.0063,0.0719
215,cawa,16024,15784,99,0.0019,0.0029,0.0024,0.0038,0.004,0.0041,0.0204
215,cmwa,16024,15784,99,0.0089,0.012,0.0121,0.013,0.0133,0.0135,0.0163
215,osfl,16024,15784,99,0.0031,0.0067,0.0072,0.0076,0.0078,0.0078,0.0089
215,pigr,16024,15784,99,0.0056,0.0184,0.0177,0.021,0.0226,0.0244,0.0982
215,rubl,16024,15784,99,0.0061,0.0375,0.0383,0.0466,0.0515,0.0587,0.314
215,swth,16024,15784,99,0.0957,0.1282,0.1298,0.1432,0.1482,0.1505,0.1879
215,wwcr,16024,15784,99,0.0478,0.1298,0.1272,0.1592,0.1714,0.1837,0.2879
216,blbw,32756,32756,100,0.0016,0.0038,0.004,0.0047,0.0049,0.005,0.0056
216,boch,32756,32756,100,0.0481,0.0672,0.0674,0.0765,0.0783,0.0796,0.188
216,brcr,32756,32756,100,0.0133,0.022,0.0236,0.0248,0.0251,0.0254,0.0263
216,btnw,32756,32756,100,0.0034,0.006,0.0063,0.007,0.0072,0.0075,0.0084
216,cawa,32756,32756,100,0.002,0.003,0.0026,0.0039,0.004,0.0041,0.0046
216,cmwa,32756,32756,100,0.0077,0.0123,0.0123,0.0134,0.0139,0.0145,0.0218
216,osfl,32756,32756,100,0.0049,0.0076,0.0076,0.0081,0.0085,0.0088,0.0113
216,pigr,32756,32756,100,0.005,0.0134,0.0126,0.0176,0.0192,0.0218,0.0949
216,rubl,32756,32756,100,0.0105,0.0444,0.0395,0.0583,0.0717,0.0808,1.3229
216,swth,32756,32756,100,0.0957,0.1539,0.1374,0.196,0.2137,0.2235,0.2531
216,wwcr,32756,32756,100,0.0879,0.1796,0.1716,0.2321,0.2723,0.2913,0.4649
217,blbw,44188,44060,100,0.0031,0.0186,0.0075,0.0228,0.046,0.062,0.1632
217,boch,44188,44060,100,0.0386,0.0817,0.0772,0.0826,0.0991,0.1225,0.2864
217,brcr,44188,44060,100,0.0241,0.0396,0.0411,0.0493,0.0516,0.0536,0.0674
217,btnw,44188,44060,100,0.007,0.0186,0.014,0.0293,0.0317,0.0354,0.0551
217,cawa,44188,44060,100,0.0035,0.0094,0.0074,0.0152,0.019,0.0211,0.032
217,cmwa,44188,44060,100,0.0111,0.0359,0.028,0.059,0.0689,0.0733,0.1287
217,osfl,44188,44060,100,0.0026,0.0062,0.0058,0.0082,0.0092,0.0114,0.0179
217,pigr,44188,44060,100,0.0033,0.0068,0.006,0.0076,0.0099,0.0132,0.0346
217,rubl,44188,44060,100,0.0031,0.0086,0.005,0.0122,0.0178,0.0295,0.0723
217,swth,44188,44060,100,0.1411,0.2315,0.2315,0.2491,0.2589,0.2633,0.3014
217,wwcr,44188,44060,100,0.0354,0.1371,0.1328,0.1714,0.1939,0.2088,0.367
