ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
4,4.2,63,pufi,1558,1558,0.0062,0.0072,0.0072,0.0079,0.008,0.0081,0.0107,7e-4
4,4.2,63,rbgr,1558,1558,0.0014,0.0029,0.0024,0.0034,0.005,0.0062,0.0206,0.0017
4,4.2,63,rbnu,1558,1558,0.0094,0.0133,0.0138,0.0146,0.015,0.0153,0.0173,0.0017
4,4.2,63,rcki,1558,1558,0.0856,0.1484,0.1451,0.1624,0.1747,0.1866,0.2212,0.0195
4,4.2,63,revi,1558,1558,0.0114,0.031,0.0251,0.0511,0.0615,0.067,0.0952,0.0191
4,4.2,63,rubl,1558,1558,0.0045,0.0086,0.0069,0.0121,0.0148,0.0166,0.0744,0.0043
4,4.2,63,rwbl,1558,1558,0.0131,0.0159,0.016,0.018,0.0184,0.0185,0.0234,0.0018
4,4.2,63,savs,1558,1558,0.0229,0.0345,0.0261,0.0479,0.0681,0.0705,0.0796,0.0168
4,4.2,63,sosp,1558,1558,0.0133,0.0137,0.0136,0.0138,0.0141,0.0143,0.0177,4e-4
4,4.2,63,swsp,1558,1558,0.0089,0.055,0.0534,0.0868,0.1001,0.1155,0.2945,0.0366
4,4.2,63,swth,1558,1558,0.1997,0.2559,0.2589,0.2727,0.2814,0.2864,0.3433,0.0209
4,4.2,63,tewa,1558,1558,0.0174,0.3701,0.4326,0.5631,0.5889,0.6113,1.0039,0.2117
4,4.2,63,tres,1558,1558,0.0256,0.0305,0.029,0.0312,0.0335,0.0371,0.0906,0.0053
4,4.2,63,vath,1558,1558,0.0038,0.0109,0.0126,0.015,0.0153,0.0157,0.0191,0.0042
4,4.2,63,vesp,1558,1558,0.0044,0.0049,0.0046,0.0048,0.0055,0.0066,0.0124,0.001
4,4.2,63,wavi,1558,1558,0.016,0.02,0.0197,0.022,0.0226,0.023,0.0241,0.0019
4,4.2,63,wcsp,1558,1558,0.0126,0.113,0.057,0.23,0.3187,0.3451,0.4134,0.1109
4,4.2,63,weta,1558,1558,0.0084,0.0203,0.0166,0.0291,0.0354,0.0429,0.0611,0.0106
4,4.2,63,wewp,1558,1558,0.0084,0.0094,0.0094,0.0096,0.0099,0.01,0.011,4e-4
4,4.2,63,wiwa,1558,1558,0.0147,0.0355,0.033,0.0523,0.054,0.055,0.064,0.0125
4,4.2,63,wiwr,1558,1558,0.0031,0.0043,0.0045,0.0047,0.0051,0.0051,0.0054,5e-4
4,4.2,63,wtsp,1558,1558,0.038,0.0877,0.0859,0.1023,0.1095,0.1176,0.1573,0.0174
4,4.2,63,wwcr,1558,1558,0.0684,0.1108,0.0941,0.1332,0.1655,0.1919,0.4702,0.0442
4,4.2,63,ybfl,1558,1558,0.0054,0.0086,0.0088,0.0099,0.0102,0.0106,0.0146,0.0015
4,4.2,63,yrwa,1558,1558,0.1591,0.2318,0.2308,0.2651,0.2821,0.3011,0.39,0.0398
4,4.2,63,ywar,1558,1558,0.0259,0.0738,0.0503,0.1075,0.1761,0.1997,0.2871,0.054
4,4.3,64,alfl,8198,7661,0.0493,0.0923,0.0896,0.111,0.1284,0.1388,0.189,0.0242
4,4.3,64,amcr,8198,7661,0.003,0.0039,0.0038,0.0042,0.0046,0.005,0.0155,7e-4
4,4.3,64,amgo,8198,7661,0.0133,0.0153,0.0147,0.0158,0.0172,0.0185,0.0375,0.0016
4,4.3,64,ampi,8198,7661,5e-4,6e-4,6e-4,6e-4,6e-4,6e-4,0.0026,1e-4
4,4.3,64,amre,8198,7661,0.0163,0.051,0.0485,0.0592,0.0736,0.1033,0.1971,0.0231
4,4.3,64,amro,8198,7661,0.0985,0.1181,0.1187,0.1289,0.133,0.1363,0.1502,0.0114
4,4.3,64,atsp,8198,7661,3e-4,7e-4,5e-4,6e-4,6e-4,6e-4,0.0877,0.0026
4,4.3,64,baww,8198,7661,0.0071,0.0236,0.0199,0.0284,0.036,0.0557,0.1268,0.0155
4,4.3,64,bbwa,8198,7661,0.0036,0.0483,0.0329,0.0875,0.1146,0.1469,0.7938,0.0503
4,4.3,64,bcch,8198,7661,0.0214,0.0306,0.0301,0.034,0.0359,0.0398,0.0622,0.0055
4,4.3,64,bhco,8198,7661,0.023,0.0376,0.0377,0.0404,0.0415,0.0442,0.0973,0.0046
4,4.3,64,bhvi,8198,7661,0.0071,0.0173,0.014,0.0219,0.0263,0.0346,0.0675,0.0085
4,4.3,64,blbw,8198,7661,0.0015,0.0048,0.0032,0.0061,0.0089,0.0124,0.0707,0.004
4,4.3,64,blja,8198,7661,0.0019,0.0027,0.0025,0.003,0.0033,0.0037,0.0062,5e-4
4,4.3,64,blpw,8198,7661,0.011,0.0419,0.0395,0.0597,0.0767,0.0902,0.2076,0.0272
4,4.3,64,boch,8198,7661,0.0393,0.067,0.0631,0.0847,0.0886,0.0911,0.1023,0.0148
4,4.3,64,brbl,8198,7661,0.0034,0.0083,0.0076,0.01,0.0137,0.0168,0.0334,0.004
4,4.3,64,brcr,8198,7661,0.0122,0.016,0.0143,0.0173,0.023,0.0269,0.039,0.0046
4,4.3,64,btnw,8198,7661,0.0024,0.0064,0.0043,0.0066,0.0092,0.024,0.0573,0.0064
4,4.3,64,cawa,8198,7661,0.0022,0.0087,0.0063,0.0128,0.0181,0.0245,0.0587,0.0072
4,4.3,64,ccsp,8198,7661,0.0022,0.015,0.0141,0.0184,0.0211,0.0224,0.1863,0.0056
4,4.3,64,cedw,8198,7661,0.0428,0.0536,0.0521,0.0603,0.0629,0.0659,0.0819,0.007
4,4.3,64,chsp,8198,7661,0.15,0.358,0.311,0.4723,0.5305,0.5834,0.7319,0.1105
4,4.3,64,cmwa,8198,7661,0.0074,0.0524,0.0361,0.0842,0.118,0.1356,0.2468,0.0401
4,4.3,64,cogr,8198,7661,0.0214,0.0217,0.0215,0.0216,0.0222,0.023,0.0328,7e-4
4,4.3,64,conw,8198,7661,4e-4,0.0049,0.0028,0.0078,0.0113,0.0193,0.0495,0.0064
4,4.3,64,cora,8198,7661,0.0133,0.0168,0.0168,0.0178,0.0184,0.0189,0.0314,0.0014
4,4.3,64,core,8198,7661,0.0048,0.0267,0.029,0.0418,0.0452,0.0476,0.5083,0.0247
4,4.3,64,coye,8198,7661,0.0152,0.0227,0.0215,0.024,0.0266,0.0286,0.0419,0.003
4,4.3,64,cswa,8198,7661,0.0024,0.0042,0.0033,0.0046,0.0063,0.01,0.0412,0.0025
4,4.3,64,deju,8198,7661,0.0482,0.1381,0.1485,0.1714,0.1836,0.1932,0.2188,0.0372
4,4.3,64,eaki,8198,7661,0.0029,0.0034,0.0034,0.0035,0.0036,0.0036,0.0088,2e-4
4,4.3,64,eaph,8198,7661,0.0015,0.0017,0.0017,0.0018,0.0019,0.0019,0.003,1e-4
4,4.3,64,evgr,8198,7661,0.0026,0.0066,0.006,0.0093,0.0112,0.0121,0.0284,0.0031
4,4.3,64,fosp,8198,7661,0.0034,0.0202,0.0222,0.0288,0.0311,0.0334,0.1534,0.0118
4,4.3,64,gcki,8198,7661,0.0217,0.0335,0.0263,0.0362,0.0463,0.0596,0.1935,0.022
4,4.3,64,gcth,8198,7661,0.0014,0.0034,0.0024,0.004,0.0063,0.0069,0.0875,0.0038
4,4.3,64,graj,8198,7661,0.0769,0.1741,0.1815,0.1971,0.2038,0.2095,0.2546,0.0276
4,4.3,64,heth,8198,7661,0.0328,0.0738,0.0755,0.0956,0.1034,0.108,0.1228,0.0219
4,4.3,64,hola,8198,7661,0.0069,0.0071,0.0071,0.0071,0.0072,0.0072,0.0145,2e-4
4,4.3,64,lcsp,8198,7661,0.001,0.0067,0.0068,0.0082,0.0087,0.0092,0.0243,0.0018
4,4.3,64,lefl,8198,7661,0.0218,0.0686,0.0669,0.0782,0.0923,0.1014,0.1647,0.0181
4,4.3,64,lisp,8198,7661,0.021,0.076,0.0743,0.0897,0.1116,0.1243,0.1804,0.0243
4,4.3,64,mawa,8198,7661,0.0304,0.0883,0.0763,0.1059,0.136,0.1891,0.4001,0.0455
4,4.3,64,mowa,8198,7661,0.0016,0.0071,0.0041,0.0081,0.0118,0.0263,0.0641,0.0091
4,4.3,64,nawa,8198,7661,0.0052,0.0105,0.0085,0.0109,0.0153,0.0241,0.0668,0.0064
4,4.3,64,nowa,8198,7661,0.0113,0.0245,0.0224,0.0325,0.037,0.0408,0.0747,0.0088
4,4.3,64,ocwa,8198,7661,0.0232,0.0678,0.0529,0.104,0.1279,0.1407,0.2317,0.0368
4,4.3,64,osfl,8198,7661,0.0029,0.0055,0.0054,0.0069,0.0074,0.0079,0.0126,0.0014
4,4.3,64,oven,8198,7661,0.006,0.0741,0.054,0.1283,0.1644,0.1955,0.3457,0.0581
4,4.3,64,pawa,8198,7661,0.0089,0.0948,0.0711,0.1529,0.2051,0.2478,0.5042,0.0754
4,4.3,64,phvi,8198,7661,0.005,0.0088,0.0074,0.0087,0.0125,0.0209,0.046,0.0046
4,4.3,64,pigr,8198,7661,0.0038,0.0053,0.0051,0.0059,0.006,0.0062,0.0153,8e-4
4,4.3,64,pisi,8198,7661,0.0387,0.077,0.0559,0.0939,0.1617,0.1975,0.4558,0.0488
4,4.3,64,pufi,8198,7661,0.0063,0.008,0.0079,0.0081,0.0084,0.0095,0.0164,0.0011
4,4.3,64,rbgr,8198,7661,0.0013,0.0059,0.0035,0.0083,0.0122,0.0179,0.0452,0.0058
4,4.3,64,rbnu,8198,7661,0.0118,0.0271,0.0164,0.0424,0.0636,0.0772,0.107,0.0209
4,4.3,64,rcki,8198,7661,0.0703,0.1633,0.1585,0.1876,0.1961,0.2014,0.2807,0.0229
4,4.3,64,revi,8198,7661,0.0115,0.0631,0.0551,0.0934,0.1131,0.1323,0.1975,0.0344
4,4.3,64,rubl,8198,7661,0.0031,0.0132,0.0136,0.02,0.0228,0.0242,0.0562,0.0072
4,4.3,64,rwbl,8198,7661,0.0131,0.0175,0.0177,0.0191,0.0205,0.0215,0.0985,0.0036
4,4.3,64,savs,8198,7661,0.0223,0.0268,0.0263,0.0276,0.0289,0.0299,0.1088,0.0034
4,4.3,64,sosp,8198,7661,0.0132,0.0151,0.0139,0.0166,0.0182,0.0197,0.0396,0.0023
4,4.3,64,swsp,8198,7661,0.0101,0.0327,0.0197,0.0329,0.0668,0.1072,0.4466,0.0376
4,4.3,64,swth,8198,7661,0.1189,0.259,0.2611,0.2804,0.2907,0.3044,0.3464,0.0289
4,4.3,64,tewa,8198,7661,0.0279,0.5442,0.5138,0.6945,0.7905,0.8546,1.11,0.1675
4,4.3,64,tres,8198,7661,0.0271,0.0321,0.0303,0.0318,0.0342,0.0385,0.1937,0.0081
4,4.3,64,vath,8198,7661,0.0038,0.0063,0.0048,0.0082,0.0127,0.0133,0.0234,0.0032
4,4.3,64,vesp,8198,7661,0.0032,0.006,0.0048,0.006,0.0105,0.0161,0.0201,0.0034
4,4.3,64,wavi,8198,7661,0.0141,0.0213,0.0215,0.0226,0.0233,0.0237,0.0531,0.0021
4,4.3,64,wcsp,8198,7661,0.0039,0.0116,0.0091,0.0119,0.0134,0.0169,0.5027,0.0213
4,4.3,64,weta,8198,7661,0.0055,0.0345,0.0309,0.0511,0.0582,0.063,0.0911,0.016
4,4.3,64,wewp,8198,7661,0.0041,0.0102,0.0106,0.0122,0.0132,0.0139,0.0175,0.0024
4,4.3,64,wiwa,8198,7661,0.0113,0.0249,0.0265,0.0308,0.0387,0.0438,0.1419,0.01
4,4.3,64,wiwr,8198,7661,0.0036,0.0069,0.0054,0.0075,0.0089,0.014,0.0522,0.0052
4,4.3,64,wtsp,8198,7661,0.0355,0.1023,0.0977,0.1152,0.1288,0.1595,0.3054,0.032
4,4.3,64,wwcr,8198,7661,0.0696,0.1482,0.1377,0.1593,0.1804,0.2301,1.5348,0.0761
4,4.3,64,ybfl,8198,7661,0.0066,0.0129,0.0127,0.0143,0.0153,0.016,0.0722,0.0033
4,4.3,64,yrwa,8198,7661,0.1309,0.2802,0.2465,0.3488,0.4044,0.4773,0.7543,0.101
4,4.3,64,ywar,8198,7661,0.0244,0.0521,0.051,0.0601,0.0673,0.0801,0.1968,0.0157
4,4.3,65,alfl,4739,4739,0.061,0.1088,0.1018,0.1341,0.1428,0.1494,0.1965,0.0236
4,4.3,65,amcr,4739,4739,0.003,0.0036,0.0034,0.0037,0.0041,0.0045,0.0095,6e-4
4,4.3,65,amgo,4739,4739,0.0145,0.0154,0.0148,0.0155,0.0167,0.0186,0.0317,0.0016
4,4.3,65,ampi,4739,4739,5e-4,7e-4,6e-4,6e-4,7e-4,0.0017,0.0032,4e-4
4,4.3,65,amre,4739,4739,0.0172,0.0439,0.0463,0.0537,0.0567,0.0621,0.1608,0.0154
4,4.3,65,amro,4739,4739,0.0994,0.1147,0.114,0.1226,0.1274,0.1312,0.1525,0.0093
4,4.3,65,atsp,4739,4739,4e-4,0.0036,6e-4,7e-4,0.0123,0.0277,0.0436,0.0084
4,4.3,65,baww,4739,4739,0.0089,0.0184,0.0145,0.0223,0.0297,0.037,0.1244,0.0095
4,4.3,65,bbwa,4739,4739,0.002,0.0323,0.009,0.0346,0.1046,0.1641,0.483,0.0578
4,4.3,65,bcch,4739,4739,0.0212,0.0262,0.0248,0.0303,0.0334,0.0354,0.043,0.0046
4,4.3,65,bhco,4739,4739,0.0229,0.034,0.0352,0.0363,0.0372,0.038,0.0645,0.0043
4,4.3,65,bhvi,4739,4739,0.0062,0.0162,0.0135,0.0213,0.0267,0.0398,0.0536,0.0091
4,4.3,65,blbw,4739,4739,0.0015,0.0037,0.0026,0.0032,0.0063,0.0085,0.0433,0.0034
4,4.3,65,blja,4739,4739,0.0019,0.0025,0.0023,0.0025,0.003,0.0034,0.0068,5e-4
4,4.3,65,blpw,4739,4739,0.0118,0.0926,0.0726,0.1546,0.1828,0.1997,0.3341,0.0606
4,4.3,65,boch,4739,4739,0.0471,0.0649,0.0622,0.0725,0.0787,0.0926,0.1184,0.0112
4,4.3,65,brbl,4739,4739,0.0034,0.0049,0.0044,0.0059,0.0071,0.0074,0.0104,0.0013
4,4.3,65,brcr,4739,4739,0.0123,0.015,0.0138,0.0145,0.0161,0.0258,0.0394,0.0044
4,4.3,65,btnw,4739,4739,0.0025,0.0057,0.0047,0.0062,0.0073,0.0114,0.0352,0.0035
4,4.3,65,cawa,4739,4739,0.0023,0.0064,0.0039,0.0079,0.0141,0.0224,0.0465,0.0064
4,4.3,65,ccsp,4739,4739,0.0021,0.0112,0.012,0.0152,0.0165,0.0173,0.0274,0.0047
4,4.3,65,cedw,4739,4739,0.0411,0.049,0.0467,0.0524,0.0594,0.0631,0.0798,0.0061
4,4.3,65,chsp,4739,4739,0.1354,0.2802,0.2795,0.3537,0.3681,0.3732,0.4054,0.0639
4,4.3,65,cmwa,4739,4739,0.0084,0.0284,0.019,0.038,0.0579,0.0879,0.1529,0.0221
4,4.3,65,cogr,4739,4739,0.0213,0.0217,0.0215,0.0216,0.022,0.0232,0.0273,8e-4
4,4.3,65,conw,4739,4739,5e-4,0.0028,9e-4,0.0039,0.008,0.0102,0.036,0.0045
4,4.3,65,cora,4739,4739,0.0133,0.0155,0.0153,0.0163,0.0168,0.0173,0.026,0.001
4,4.3,65,core,4739,4739,0.0056,0.064,0.0363,0.0718,0.1496,0.2787,0.5242,0.0803
4,4.3,65,coye,4739,4739,0.0152,0.0206,0.0206,0.0214,0.0227,0.0258,0.0392,0.0028
4,4.3,65,cswa,4739,4739,0.0025,0.0037,0.0031,0.0035,0.0056,0.0072,0.0259,0.0021
4,4.3,65,deju,4739,4739,0.073,0.1588,0.1657,0.1796,0.1923,0.2005,0.2705,0.0292
4,4.3,65,eaki,4739,4739,0.0029,0.0033,0.0033,0.0033,0.0034,0.0036,0.0061,3e-4
4,4.3,65,eaph,4739,4739,0.0016,0.0017,0.0017,0.0018,0.0019,0.0019,0.0023,1e-4
4,4.3,65,evgr,4739,4739,0.0044,0.0068,0.0064,0.0072,0.0086,0.0098,0.0193,0.0016
4,4.3,65,fosp,4739,4739,0.0039,0.0449,0.0335,0.0746,0.0883,0.0955,0.1363,0.0272
4,4.3,65,gcki,4739,4739,0.0218,0.0329,0.0278,0.0359,0.0424,0.0614,0.1612,0.0162
4,4.3,65,gcth,4739,4739,0.0015,0.0084,0.0062,0.0125,0.0207,0.0241,0.0668,0.0069
4,4.3,65,graj,4739,4739,0.1115,0.1975,0.1993,0.218,0.2289,0.2344,0.2675,0.0244
4,4.3,65,heth,4739,4739,0.0325,0.0746,0.0755,0.0935,0.0985,0.1017,0.1196,0.0187
4,4.3,65,hola,4739,4739,0.0069,0.0071,0.0071,0.0071,0.0071,0.0071,0.0148,3e-4
4,4.3,65,lcsp,4739,4739,0.0011,0.0049,0.0052,0.006,0.0063,0.0067,0.0082,0.0013
4,4.3,65,lefl,4739,4739,0.0205,0.0533,0.0522,0.0755,0.0895,0.0959,0.1122,0.024
4,4.3,65,lisp,4739,4739,0.0262,0.0819,0.0811,0.0978,0.104,0.1088,0.1298,0.0179
4,4.3,65,mawa,4739,4739,0.0297,0.0863,0.0626,0.1074,0.149,0.2435,0.5134,0.0699
4,4.3,65,mowa,4739,4739,0.0015,0.0051,0.0028,0.0068,0.0105,0.0145,0.0499,0.0053
4,4.3,65,nawa,4739,4739,0.0047,0.0087,0.0072,0.0088,0.0119,0.0164,0.0646,0.0049
4,4.3,65,nowa,4739,4739,0.0102,0.029,0.0308,0.0357,0.0384,0.0406,0.0672,0.0081
4,4.3,65,ocwa,4739,4739,0.0244,0.1121,0.1208,0.1617,0.1697,0.1766,0.2031,0.0489
4,4.3,65,osfl,4739,4739,0.0032,0.0072,0.0075,0.0086,0.009,0.0093,0.0113,0.0015
4,4.3,65,oven,4739,4739,0.0059,0.0486,0.0226,0.0785,0.1476,0.1793,0.2641,0.0554
4,4.3,65,pawa,4739,4739,0.0074,0.0724,0.0702,0.1022,0.1331,0.1501,0.2472,0.0408
4,4.3,65,phvi,4739,4739,0.0042,0.0074,0.0068,0.0077,0.0088,0.0131,0.0282,0.0031
4,4.3,65,pigr,4739,4739,0.004,0.0073,0.006,0.0087,0.0134,0.015,0.0198,0.0032
4,4.3,65,pisi,4739,4739,0.0323,0.0646,0.053900000000000003,0.0654,0.0782,0.1382,0.4735,0.0395
4,4.3,65,pufi,4739,4739,0.007,0.0079,0.0078,0.0081,0.0083,0.0095,0.0126,8e-4
4,4.3,65,rbgr,4739,4739,0.0018,0.0045,0.0029,0.0051,0.0095,0.0132,0.0321,0.0038
4,4.3,65,rbnu,4739,4739,0.0104,0.0193,0.0158,0.0179,0.0209,0.0511,0.0941,0.0132
4,4.3,65,rcki,4739,4739,0.096,0.1628,0.1641,0.1868,0.1949,0.2044,0.2527,0.0271
4,4.3,65,revi,4739,4739,0.011,0.0412,0.0262,0.062,0.0989,0.1225,0.1911,0.0358
4,4.3,65,rubl,4739,4739,0.0036,0.0192,0.0191,0.024,0.0259,0.0272,0.0342,0.0056
4,4.3,65,rwbl,4739,4739,0.0131,0.0149,0.014,0.0157,0.0165,0.0185,0.0591,0.0036
4,4.3,65,savs,4739,4739,0.0242,0.0367,0.0296,0.0334,0.0712,0.0904,0.142,0.0194
4,4.3,65,sosp,4739,4739,0.0132,0.0142,0.0136,0.014,0.0165,0.0182,0.028,0.0018
4,4.3,65,swsp,4739,4739,0.0102,0.0188,0.0186,0.0201,0.0213,0.0231,0.0784,0.0032
4,4.3,65,swth,4739,4739,0.1112,0.2448,0.2475,0.2704,0.2805,0.2931,0.3469,0.0325
4,4.3,65,tewa,4739,4739,0.0273,0.3576,0.3465,0.5275,0.6074,0.7044,1.0403,0.1969
4,4.3,65,tres,4739,4739,0.0261,0.0302,0.0292,0.03,0.0308,0.0336,0.0969,0.0049
4,4.3,65,vath,4739,4739,0.0038,0.0106,0.0129,0.0145,0.015,0.0153,0.0194,0.0043
4,4.3,65,vesp,4739,4739,0.0032,0.0044,0.0046,0.0047,0.0048,0.0049,0.0071,6e-4
4,4.3,65,wavi,4739,4739,0.0128,0.0191,0.0198,0.0213,0.0219,0.0224,0.0282,0.0025
4,4.3,65,wcsp,4739,4739,0.0053,0.0405,0.0205,0.0557,0.1018,0.1395,0.4003,0.0491
4,4.3,65,weta,4739,4739,0.0059,0.0259,0.0227,0.0346,0.0458,0.0594,0.1174,0.014
4,4.3,65,wewp,4739,4739,0.0039,0.0085,0.0078,0.0106,0.0112,0.0117,0.0132,0.0018
4,4.3,65,wiwa,4739,4739,0.014,0.0464,0.0412,0.0652,0.0877,0.0947,0.2171,0.0239
4,4.3,65,wiwr,4739,4739,0.0035,0.0065,0.0053,0.0069,0.0081,0.0162,0.0428,0.0041
4,4.3,65,wtsp,4739,4739,0.0322,0.1019,0.0975,0.1206,0.1353,0.1466,0.2335,0.0255
4,4.3,65,wwcr,4739,4739,0.0755,0.1543,0.1446,0.1658,0.1753,0.1935,2.1549,0.0786
4,4.3,65,ybfl,4739,4739,0.0075,0.0143,0.0138,0.0154,0.0166,0.0211,0.0391,0.0035
4,4.3,65,yrwa,4739,4739,0.1083,0.2799,0.2625,0.2969,0.3328,0.5194,0.8217,0.0888
4,4.3,65,ywar,4739,4739,0.0269,0.0482,0.0458,0.053900000000000003,0.0596,0.0675,0.1407,0.0113
4,4.3,66,alfl,1497,1497,0.0382,0.0857,0.0838,0.0964,0.1031,0.108,0.1525,0.0134
4,4.3,66,amcr,1497,1497,0.0034,0.005,0.005,0.0057,0.006,0.0061,0.0126,9e-4
4,4.3,66,amgo,1497,1497,0.0147,0.0173,0.0172,0.0174,0.018,0.019,0.025,8e-4
4,4.3,66,ampi,1497,1497,5e-4,7e-4,5e-4,6e-4,0.001,0.0016,0.0031,4e-4
4,4.3,66,amre,1497,1497,0.0388,0.089,0.0901,0.115,0.1218,0.1294,0.1635,0.0267
4,4.3,66,amro,1497,1497,0.0999,0.138,0.1442,0.1538,0.1566,0.1587,0.196,0.0186
4,4.3,66,atsp,1497,1497,5e-4,0.0029,6e-4,0.0021,0.0107,0.0174,0.0403,0.0059
4,4.3,66,baww,1497,1497,0.0102,0.0171,0.0152,0.0187,0.0256,0.0302,0.0507,0.0055
4,4.3,66,bbwa,1497,1497,0.0084,0.0459,0.0226,0.0413,0.0756,0.2301,0.4354,0.0708
4,4.3,66,bcch,1497,1497,0.0268,0.0403,0.0409,0.0444,0.0472,0.0492,0.0571,0.0051
4,4.3,66,bhco,1497,1497,0.0197,0.0243,0.0237,0.0248,0.0265,0.0312,0.0402,0.0032
4,4.3,66,bhvi,1497,1497,0.0082,0.0225,0.0184,0.0349,0.0425,0.0449,0.0522,0.0118
4,4.3,66,blbw,1497,1497,0.0056,0.0092,0.0085,0.0094,0.0104,0.0142,0.0394,0.0027
4,4.3,66,blja,1497,1497,0.0023,0.0027,0.0026,0.0027,0.0029,0.0034,0.0063,4e-4
4,4.3,66,blpw,1497,1497,0.012,0.0581,0.0564,0.0818,0.0922,0.1027,0.152,0.0261
4,4.3,66,boch,1497,1497,0.0522,0.0866,0.0729,0.0951,0.1306,0.1771,0.3373,0.0404
4,4.3,66,brbl,1497,1497,0.0034,0.0036,0.0036,0.0036,0.0037,0.0038,0.0065,3e-4
4,4.3,66,brcr,1497,1497,0.0127,0.0194,0.0168,0.0238,0.0273,0.0299,0.0397,0.0052
4,4.3,66,btnw,1497,1497,0.009,0.0239,0.0227,0.0294,0.0344,0.0393,0.0736,0.008
4,4.3,66,cawa,1497,1497,0.0028,0.0072,0.0045,0.0086,0.0158,0.0259,0.0348,0.0066
4,4.3,66,ccsp,1497,1497,0.002,0.0047,0.003,0.0057,0.0074,0.012,0.0437,0.0048
4,4.3,66,cedw,1497,1497,0.0477,0.0584,0.0582,0.0625,0.0646,0.0658,0.074,0.0045
4,4.3,66,chsp,1497,1497,0.1552,0.2174,0.2168,0.2331,0.2426,0.2482,0.2796,0.0193
4,4.3,66,cmwa,1497,1497,0.0097,0.0218,0.0147,0.0221,0.0296,0.0722,0.1608,0.0216
4,4.3,66,cogr,1497,1497,0.0211,0.0229,0.0223,0.0232,0.0253,0.0276,0.032,0.0019
4,4.3,66,conw,1497,1497,6e-4,0.0036,0.001,0.0044,0.0135,0.0165,0.029,0.0054
4,4.3,66,cora,1497,1497,0.0115,0.0144,0.0143,0.0148,0.0152,0.0156,0.0245,8e-4
4,4.3,66,core,1497,1497,0.0052,0.0095,0.0067,0.0114,0.0184,0.0255,0.0316,0.006
4,4.3,66,coye,1497,1497,0.0215,0.0291,0.0288,0.0327,0.0338,0.0346,0.0448,0.0035
4,4.3,66,cswa,1497,1497,0.0041,0.008,0.0077,0.0085,0.009,0.0102,0.0268,0.0016
4,4.3,66,deju,1497,1497,0.074,0.1661,0.1619,0.1945,0.2111,0.2269,0.3071,0.0367
4,4.3,66,eaki,1497,1497,0.0031,0.0032,0.0031,0.0032,0.0032,0.0032,0.0046,1e-4
4,4.3,66,eaph,1497,1497,0.0014,0.0018,0.0018,0.0019,0.0019,0.0019,0.0022,1e-4
4,4.3,66,evgr,1497,1497,0.0069,0.0094,0.0094,0.0104,0.0108,0.0114,0.0169,0.0012
4,4.3,66,fosp,1497,1497,0.004,0.0223,0.0143,0.0331,0.045,0.0636,0.1244,0.0197
4,4.3,66,gcki,1497,1497,0.0311,0.15310000000000001,0.1638,0.1908,0.204,0.214,0.2426,0.0456
4,4.3,66,gcth,1497,1497,0.0014,0.0035,0.0021,0.0039,0.0058,0.0118,0.0297,0.0042
4,4.3,66,graj,1497,1497,0.0799,0.1338,0.1253,0.1644,0.18,0.1902,0.244,0.0297
4,4.3,66,heth,1497,1497,0.0365,0.0552,0.0513,0.0623,0.0732,0.079,0.1001,0.0109
4,4.3,66,hola,1497,1497,0.0069,0.0071,0.0071,0.0072,0.0072,0.0072,0.0087,1e-4
4,4.3,66,lcsp,1497,1497,9e-4,0.0014,0.001,0.0015,0.0025,0.0036,0.0062,8e-4
4,4.3,66,lefl,1497,1497,0.0236,0.0768,0.0741,0.1077,0.1241,0.1364,0.1767,0.0336
4,4.3,66,lisp,1497,1497,0.0277,0.0834,0.0828,0.0997,0.1073,0.1132,0.1405,0.0183
4,4.3,66,mawa,1497,1497,0.0236,0.0723,0.0636,0.0838,0.1025,0.1577,0.3288,0.0426
4,4.3,66,mowa,1497,1497,0.0054,0.0148,0.0111,0.0197,0.0266,0.0336,0.0533,0.0082
4,4.3,66,nawa,1497,1497,0.0113,0.0212,0.0192,0.0267,0.0309,0.0338,0.0486,0.0065
4,4.3,66,nowa,1497,1497,0.0109,0.0324,0.0338,0.0378,0.0407,0.0437,0.0604,0.0077
4,4.3,66,ocwa,1497,1497,0.0264,0.0644,0.0633,0.08,0.0888,0.0958,0.1347,0.0185
4,4.3,66,osfl,1497,1497,0.0033,0.0059,0.0062,0.0065,0.0068,0.007,0.0089,9e-4
4,4.3,66,oven,1497,1497,0.0052,0.0486,0.0251,0.0743,0.1439,0.1889,0.2299,0.0546
4,4.3,66,pawa,1497,1497,0.0054,0.012,0.0096,0.0166,0.0205,0.0239,0.0357,0.0058
4,4.3,66,phvi,1497,1497,0.0021,0.0207,0.0201,0.0266,0.0343,0.0384,0.0467,0.0091
4,4.3,66,pigr,1497,1497,0.0041,0.009,0.0068,0.0121,0.0166,0.0202,0.0369,0.0049
4,4.3,66,pisi,1497,1497,0.0895,0.1912,0.1815,0.237,0.2621,0.2859,0.7514,0.0646
4,4.3,66,pufi,1497,1497,0.0081,0.0126,0.013,0.0141,0.0147,0.0154,0.0175,0.0018
4,4.3,66,rbgr,1497,1497,0.0016,0.0069,0.0052,0.0096,0.0142,0.0173,0.036,0.0049
4,4.3,66,rbnu,1497,1497,0.0329,0.0815,0.0848,0.0939,0.0973,0.1003,0.1095,0.0147
