ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
12,12.2,174,cswa,1427,1427,0.0027,0.0042,0.0039,0.0048,0.0055,0.0064,0.0096,0.001
12,12.2,174,deju,1427,1427,0.0661,0.1002,0.0934,0.1156,0.1315,0.1471,0.3225,0.0231
12,12.2,174,eaki,1427,1427,0.0029,0.0032,0.0032,0.0033,0.0033,0.0034,0.0043,1e-4
12,12.2,174,eaph,1427,1427,0.0015,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,1e-4
12,12.2,174,evgr,1427,1427,0.0029,0.0061,0.006,0.0071,0.0079,0.0083,0.0092,0.0012
12,12.2,174,fosp,1427,1427,0.014,0.0536,0.0476,0.0804,0.1049,0.1253,0.2419,0.0358
12,12.2,174,gcki,1427,1427,0.015,0.0444,0.0333,0.0662,0.0886,0.106,0.1753,0.0278
12,12.2,174,gcth,1427,1427,0.003,0.0459,0.0309,0.0799,0.1153,0.1475,0.2008,0.0457
12,12.2,174,graj,1427,1427,0.0807,0.1623,0.1596,0.1904,0.2051,0.2153,0.2457,0.0308
12,12.2,174,heth,1427,1427,0.0187,0.033,0.0326,0.0376,0.0404,0.0424,0.094,0.0065
12,12.2,174,hola,1427,1427,0.0041,0.0074,0.0072,0.0077,0.0083,0.0088,0.018,0.0011
12,12.2,174,lcsp,1427,1427,9e-4,0.0017,0.0013,0.0022,0.0029,0.0039,0.0073,0.001
12,12.2,174,lefl,1427,1427,0.0181,0.0234,0.0227,0.0262,0.0277,0.0289,0.0342,0.0029
12,12.2,174,lisp,1427,1427,0.0289,0.0388,0.0376,0.0413,0.0449,0.0495,0.0997,0.0064
12,12.2,174,mawa,1427,1427,0.0174,0.0267,0.0269,0.0285,0.0297,0.0312,0.1952,0.0061
12,12.2,174,mowa,1427,1427,0.0013,0.0032,0.0028,0.0039,0.0045,0.005,0.0078,9e-4
12,12.2,174,nawa,1427,1427,0.0059,0.0099,0.0087,0.0125,0.0137,0.0151,0.0783,0.0038
12,12.2,174,nowa,1427,1427,0.0096,0.0201,0.0199,0.024,0.0266,0.0286,0.0451,0.0051
12,12.2,174,ocwa,1427,1427,0.0424,0.1359,0.1358,0.1497,0.1568,0.164,0.2194,0.0195
12,12.2,174,osfl,1427,1427,0.0056,0.0084,0.0086,0.0094,0.0099,0.0105,0.0151,0.0013
12,12.2,174,oven,1427,1427,0.0041,0.0069,0.0065,0.0076,0.0085,0.0096,0.0131,0.0013
12,12.2,174,pawa,1427,1427,0.0032,0.0058,0.0055,0.0071,0.0078,0.0081,0.0281,0.0017
12,12.2,174,phvi,1427,1427,0.001,0.0066,0.0054,0.0088,0.0096,0.011,0.047,0.0031
12,12.2,174,pigr,1427,1427,0.0097,0.0143,0.0146,0.0158,0.0164,0.0178,0.0298,0.0023
12,12.2,174,pisi,1427,1427,0.0208,0.0648,0.0471,0.0899,0.1242,0.1536,0.2443,0.0404
12,12.2,174,pufi,1427,1427,0.0061,0.0081,0.0078,0.0088,0.0098,0.0105,0.0145,0.0011
12,12.2,174,rbgr,1427,1427,0.0013,0.0024,0.0024,0.0028,0.003,0.0033,0.0041,5e-4
12,12.2,174,rbnu,1427,1427,0.0079,0.0266,0.0204,0.0442,0.0532,0.057,0.0659,0.0166
12,12.2,174,rcki,1427,1427,0.0316,0.0714,0.0694,0.089,0.0962,0.1013,0.396,0.0202
12,12.2,174,revi,1427,1427,0.0104,0.0119,0.0117,0.0128,0.0132,0.0135,0.0169,0.001
12,12.2,174,rubl,1427,1427,0.0039,0.0106,0.0094,0.0161,0.0179,0.0201,0.0327,0.0057
12,12.2,174,rwbl,1427,1427,0.0129,0.0144,0.0136,0.0148,0.0167,0.0185,0.0272,0.0018
12,12.2,174,savs,1427,1427,0.0341,0.0658,0.0602,0.0837,0.0952,0.1149,0.1893,0.0251
12,12.2,174,sosp,1427,1427,0.0131,0.0145,0.0135,0.0154,0.0184,0.019,0.0208,0.0019
12,12.2,174,swsp,1427,1427,0.007,0.0099,0.0094,0.0107,0.012,0.0133,0.022,0.0017
12,12.2,174,swth,1427,1427,0.1063,0.2772,0.284,0.3132,0.3327,0.3606,0.4674,0.0533
12,12.2,174,tewa,1427,1427,0.0085,0.0311,0.0296,0.0461,0.0537,0.0612,0.1657,0.0171
12,12.2,174,tres,1427,1427,0.0258,0.0308,0.0303,0.0315,0.0321,0.0336,0.0966,0.0043
12,12.2,174,vath,1427,1427,0.0155,0.0221,0.0207,0.0249,0.0285,0.0331,0.0859,0.0058
12,12.2,174,vesp,1427,1427,0.0031,0.004,0.0033,0.0045,0.0051,0.0059,0.0224,0.0018
12,12.2,174,wavi,1427,1427,0.0102,0.0362,0.0204,0.054,0.0866,0.1141,0.1955,0.0337
12,12.2,174,wcsp,1427,1427,0.0329,0.226,0.2549,0.3406,0.3801,0.4205,0.5806,0.1296
12,12.2,174,weta,1427,1427,0.0028,0.0115,0.0117,0.0126,0.014,0.016,0.025,0.0025
12,12.2,174,wewp,1427,1427,0.0035,0.0129,0.0121,0.0166,0.0214,0.0246,0.0323,0.0055
12,12.2,174,wiwa,1427,1427,0.0581,0.1858,0.1761,0.2366,0.2661,0.286,0.5327,0.057
12,12.2,174,wiwr,1427,1427,0.0025,0.0056,0.0054,0.0064,0.0071,0.0079,0.0649,0.0022
12,12.2,174,wtsp,1427,1427,0.0131,0.026,0.0245,0.0291,0.0329,0.0366,0.2115,0.008
12,12.2,174,wwcr,1427,1427,0.0667,0.1128,0.1123,0.1234,0.1289,0.1386,0.4822,0.0227
12,12.2,174,ybfl,1427,1427,0.0021,0.0085,0.0084,0.0112,0.0121,0.0128,0.0608,0.0033
12,12.2,174,yrwa,1427,1427,0.074,0.2181,0.2226,0.2883,0.3335,0.3793,0.6507,0.0941
12,12.2,174,ywar,1427,1427,0.0252,0.04,0.0383,0.0475,0.0522,0.056,0.084,0.0091
12,12.2,175,alfl,1684,1684,0.0365,0.0707,0.0656,0.0846,0.0963,0.1161,0.1958,0.0232
12,12.2,175,amcr,1684,1684,0.003,0.0034,0.0033,0.0037,0.0038,0.0039,0.0047,3e-4
12,12.2,175,amgo,1684,1684,0.0131,0.0146,0.0147,0.0149,0.015,0.015,0.0172,5e-4
12,12.2,175,ampi,1684,1684,5e-4,0.0016,0.0014,0.0027,0.0031,0.0031,0.0045,0.001
12,12.2,175,amre,1684,1684,0.0121,0.0222,0.0212,0.0239,0.0273,0.0362,0.1095,0.0092
12,12.2,175,amro,1684,1684,0.1158,0.1519,0.1528,0.1664,0.1741,0.1795,0.2081,0.0175
12,12.2,175,atsp,1684,1684,4e-4,0.0208,0.0204,0.0359,0.0419,0.0493,0.1039,0.0173
12,12.2,175,baww,1684,1684,0.0065,0.0113,0.0114,0.0119,0.0121,0.0123,0.0145,9e-4
12,12.2,175,bbwa,1684,1684,0.0029,0.0058,0.0055,0.0072,0.008,0.0086,0.0521,0.0021
12,12.2,175,bcch,1684,1684,0.0197,0.0219,0.0215,0.0223,0.0227,0.0238,0.0359,0.0013
12,12.2,175,bhco,1684,1684,0.023,0.0391,0.0374,0.0443,0.0502,0.0549,0.0666,0.0077
12,12.2,175,bhvi,1684,1684,0.0056,0.0069,0.0068,0.0076,0.008,0.0083,0.0116,8e-4
12,12.2,175,blbw,1684,1684,0.0018,0.0034,0.0029,0.0045,0.0048,0.0051,0.0068,0.0011
12,12.2,175,blja,1684,1684,0.0022,0.0022,0.0022,0.0022,0.0023,0.0023,0.0026,0
12,12.2,175,blpw,1684,1684,0.0456,0.1022,0.0941,0.1247,0.1486,0.1665,0.2686,0.0321
12,12.2,175,boch,1684,1684,0.0435,0.0763,0.0763,0.0953,0.099,0.1024,0.1212,0.0178
12,12.2,175,brbl,1684,1684,0.0034,0.0108,0.0085,0.016,0.0222,0.0263,0.0425,0.0074
12,12.2,175,brcr,1684,1684,0.011,0.0133,0.0124,0.0139,0.0164,0.0188,0.0238,0.0023
12,12.2,175,btnw,1684,1684,0.0024,0.0034,0.003,0.004,0.0043,0.005,0.0102,0.001
12,12.2,175,cawa,1684,1684,0.0019,0.0025,0.0024,0.0028,0.0029,0.003,0.0054,4e-4
12,12.2,175,ccsp,1684,1684,0.002,0.0111,0.0124,0.0134,0.0139,0.0142,0.0178,0.0033
12,12.2,175,cedw,1684,1684,0.0409,0.0435,0.0432,0.0437,0.0446,0.0475,0.0566,0.002
12,12.2,175,chsp,1684,1684,0.1305,0.2154,0.1934,0.2687,0.3238,0.3582,0.4629,0.0685
12,12.2,175,cmwa,1684,1684,0.0068,0.0111,0.0104,0.0127,0.0142,0.0156,0.0463,0.0023
12,12.2,175,cogr,1684,1684,0.0209,0.0214,0.0214,0.0215,0.0215,0.0215,0.0251,2e-4
12,12.2,175,conw,1684,1684,4e-4,6e-4,5e-4,8e-4,9e-4,9e-4,0.0024,2e-4
12,12.2,175,cora,1684,1684,0.0118,0.0142,0.014,0.0152,0.0159,0.0165,0.0267,0.0013
12,12.2,175,core,1684,1684,0.0075,0.1335,0.0755,0.2165,0.3375,0.4184,0.6559,0.1294
12,12.2,175,coye,1684,1684,0.0155,0.018,0.0176,0.019,0.0198,0.0205,0.0252,0.0014
12,12.2,175,cswa,1684,1684,0.0025,0.0031,0.0031,0.0034,0.0037,0.004,0.0067,5e-4
12,12.2,175,deju,1684,1684,0.0693,0.1216,0.1194,0.1466,0.1584,0.1657,0.2122,0.0264
12,12.2,175,eaki,1684,1684,0.0031,0.0036,0.0034,0.0038,0.0041,0.0045,0.0085,6e-4
12,12.2,175,eaph,1684,1684,0.0015,0.0017,0.0017,0.0017,0.0017,0.0017,0.0018,0
12,12.2,175,evgr,1684,1684,0.0026,0.005,0.0049,0.0061,0.0064,0.0068,0.0102,0.0012
12,12.2,175,fosp,1684,1684,0.0114,0.0556,0.058,0.077,0.0866,0.0951,0.1226,0.0241
12,12.2,175,gcki,1684,1684,0.0159,0.0268,0.023,0.0308,0.0373,0.0498,0.1047,0.0118
12,12.2,175,gcth,1684,1684,0.0017,0.0257,0.0185,0.0407,0.0598,0.0774,0.1452,0.0235
12,12.2,175,graj,1684,1684,0.1125,0.202,0.2066,0.2179,0.2232,0.2281,0.2585,0.0209
12,12.2,175,heth,1684,1684,0.0215,0.0463,0.036,0.0647,0.0863,0.096,0.1467,0.0241
12,12.2,175,hola,1684,1684,0.0066,0.0072,0.0071,0.0072,0.0073,0.0076,0.0093,3e-4
12,12.2,175,lcsp,1684,1684,9e-4,0.0045,0.0047,0.0065,0.0068,0.007,0.0077,0.0019
12,12.2,175,lefl,1684,1684,0.0179,0.0227,0.0215,0.0247,0.0268,0.0284,0.0476,0.0032
12,12.2,175,lisp,1684,1684,0.0283,0.0655,0.0624,0.0794,0.0971,0.1141,0.2653,0.0303
12,12.2,175,mawa,1684,1684,0.0183,0.0262,0.0261,0.0293,0.0313,0.0332,0.0409,0.004
12,12.2,175,mowa,1684,1684,0.0012,0.0019,0.0017,0.0024,0.0025,0.0028,0.006,6e-4
12,12.2,175,nawa,1684,1684,0.005,0.0076,0.0068,0.0084,0.0096,0.0116,0.024,0.0025
12,12.2,175,nowa,1684,1684,0.0099,0.0228,0.0222,0.0279,0.0319,0.0354,0.0766,0.0071
12,12.2,175,ocwa,1684,1684,0.08,0.1439,0.1428,0.1556,0.1644,0.172,0.2553,0.0158
12,12.2,175,osfl,1684,1684,0.0063,0.0102,0.0098,0.0119,0.0132,0.0142,0.0276,0.0022
12,12.2,175,oven,1684,1684,0.0038,0.0061,0.006,0.0066,0.0077,0.0093,0.0198,0.0014
12,12.2,175,pawa,1684,1684,0.0038,0.0144,0.0084,0.0238,0.0326,0.041,0.1058,0.0129
12,12.2,175,phvi,1684,1684,0.0041,0.0056,0.0052,0.0056,0.0067,0.0081,0.0157,0.0013
12,12.2,175,pigr,1684,1684,0.0057,0.0124,0.0132,0.0152,0.0159,0.0165,0.0275,0.0034
12,12.2,175,pisi,1684,1684,0.024,0.0478,0.0428,0.0531,0.0684,0.0847,0.1655,0.0156
12,12.2,175,pufi,1684,1684,0.0061,0.0071,0.007,0.0075,0.0078,0.008,0.0099,6e-4
12,12.2,175,rbgr,1684,1684,0.0011,0.002,0.0019,0.0026,0.0027,0.0028,0.0041,6e-4
12,12.2,175,rbnu,1684,1684,0.0079,0.0178,0.0124,0.0225,0.0344,0.045,0.0745,0.0115
12,12.2,175,rcki,1684,1684,0.0364,0.0961,0.0924,0.1253,0.1418,0.1557,0.1923,0.0317
12,12.2,175,revi,1684,1684,0.0101,0.0122,0.0117,0.0128,0.0139,0.0154,0.0282,0.0017
12,12.2,175,rubl,1684,1684,0.004,0.015,0.0155,0.0217,0.0232,0.0246,0.0358,0.0067
12,12.2,175,rwbl,1684,1684,0.0131,0.0165,0.017,0.0187,0.0194,0.0199,0.0208,0.0023
12,12.2,175,savs,1684,1684,0.0224,0.0487,0.0457,0.0644,0.0777,0.0866,0.1157,0.0185
12,12.2,175,sosp,1684,1684,0.0127,0.0136,0.0135,0.0136,0.0138,0.0142,0.0186,4e-4
12,12.2,175,swsp,1684,1684,0.0076,0.0139,0.0131,0.0158,0.0179,0.0216,0.0635,0.0057
12,12.2,175,swth,1684,1684,0.1415,0.289,0.2898,0.3145,0.3255,0.3354,0.3783,0.03
12,12.2,175,tewa,1684,1684,0.0092,0.0553,0.0365,0.0828,0.1368,0.169,0.3782,0.0555
12,12.2,175,tres,1684,1684,0.0261,0.0299,0.0299,0.0311,0.0316,0.032,0.035,0.0013
12,12.2,175,vath,1684,1684,0.0098,0.0175,0.0174,0.0192,0.0203,0.0211,0.0305,0.0022
12,12.2,175,vesp,1684,1684,0.0032,0.0091,0.0055,0.0152,0.0197,0.0227,0.028,0.0063
12,12.2,175,wavi,1684,1684,0.0134,0.0194,0.0191,0.0202,0.0209,0.0221,0.072,0.0037
12,12.2,175,wcsp,1684,1684,0.0104,0.1771,0.1635,0.2855,0.3238,0.3555,0.4636,0.1088
12,12.2,175,weta,1684,1684,0.0066,0.0114,0.0116,0.0122,0.013,0.014,0.0192,0.0016
12,12.2,175,wewp,1684,1684,0.0052,0.0134,0.0136,0.0154,0.0162,0.0173,0.0319,0.0028
12,12.2,175,wiwa,1684,1684,0.0397,0.102,0.0903,0.1321,0.149,0.168,0.3149,0.0391
12,12.2,175,wiwr,1684,1684,0.003,0.0043,0.0038,0.0049,0.0058,0.0066,0.0121,0.0012
12,12.2,175,wtsp,1684,1684,0.0128,0.0293,0.0264,0.0364,0.0444,0.0506,0.0683,0.0102
12,12.2,175,wwcr,1684,1684,0.0757,0.1282,0.1243,0.1454,0.1623,0.1767,0.3624,0.0287
12,12.2,175,ybfl,1684,1684,0.0046,0.0079,0.0071,0.0107,0.0116,0.0121,0.0153,0.0025
12,12.2,175,yrwa,1684,1684,0.0732,0.1574,0.143,0.2041,0.2347,0.2625,0.4056,0.053900000000000003
12,12.2,175,ywar,1684,1684,0.0255,0.045,0.0425,0.0529,0.0602,0.0675,0.1047,0.0113
12,12.2,176,alfl,3588,3588,0.036,0.0652,0.0629,0.0794,0.0862,0.0951,0.1608,0.0182
12,12.2,176,amcr,3588,3588,0.003,0.0034,0.0032,0.0036,0.0039,0.0043,0.0067,4e-4
12,12.2,176,amgo,3588,3588,0.0136,0.0156,0.0151,0.0164,0.0169,0.0177,0.0275,0.0014
12,12.2,176,ampi,3588,3588,5e-4,0.0021,0.0023,0.0031,0.0033,0.0034,0.0059,0.0011
12,12.2,176,amre,3588,3588,0.0132,0.0254,0.0231,0.0289,0.0331,0.0393,0.1899,0.0089
12,12.2,176,amro,3588,3588,0.1052,0.1288,0.1229,0.139,0.1511,0.1633,0.2205,0.0178
12,12.2,176,atsp,3588,3588,4e-4,0.0307,0.0304,0.0452,0.0592,0.0731,0.3142,0.0258
12,12.2,176,baww,3588,3588,0.0086,0.0123,0.0121,0.0127,0.0132,0.0137,0.0181,8e-4
12,12.2,176,bbwa,3588,3588,0.0017,0.009,0.0088,0.0118,0.0137,0.0153,0.0403,0.0038
12,12.2,176,bcch,3588,3588,0.0204,0.0233,0.0221,0.0235,0.0274,0.0311,0.0477,0.0031
12,12.2,176,bhco,3588,3588,0.0196,0.0298,0.0293,0.0351,0.0374,0.0401,0.0633,0.0066
12,12.2,176,bhvi,3588,3588,0.0057,0.0079,0.0079,0.0085,0.0089,0.0094,0.0234,0.001
12,12.2,176,blbw,3588,3588,0.0016,0.0044,0.004,0.006,0.0072,0.0081,0.0104,0.0018
12,12.2,176,blja,3588,3588,0.0022,0.0024,0.0023,0.0025,0.0026,0.0027,0.0034,2e-4
12,12.2,176,blpw,3588,3588,0.0406,0.1408,0.1412,0.1825,0.2071,0.2251,0.3085,0.0482
12,12.2,176,boch,3588,3588,0.0265,0.074,0.074,0.0879,0.0944,0.0984,0.1718,0.0172
12,12.2,176,brbl,3588,3588,0.0034,0.0051,0.0036,0.006,0.009,0.0123,0.0387,0.0037
12,12.2,176,brcr,3588,3588,0.0117,0.0169,0.0154,0.0202,0.0234,0.0262,0.0388,0.0046
12,12.2,176,btnw,3588,3588,0.0026,0.0048,0.0043,0.0061,0.0073,0.0081,0.018,0.0018
12,12.2,176,cawa,3588,3588,0.0019,0.003,0.0029,0.0034,0.004,0.0043,0.0078,6e-4
12,12.2,176,ccsp,3588,3588,0.0017,0.0054,0.0029,0.0105,0.0128,0.0135,0.0176,0.0043
12,12.2,176,cedw,3588,3588,0.0416,0.0486,0.0458,0.0528,0.0576,0.0614,0.0801,0.0063
12,12.2,176,chsp,3588,3588,0.0519,0.178,0.1645,0.2087,0.2645,0.3206,0.4968,0.0629
12,12.2,176,cmwa,3588,3588,0.008,0.0133,0.0133,0.0149,0.0158,0.0166,0.0322,0.0022
12,12.2,176,cogr,3588,3588,0.0214,0.0229,0.0216,0.0237,0.0268,0.0289,0.0486,0.0031
12,12.2,176,conw,3588,3588,3e-4,7e-4,7e-4,8e-4,8e-4,9e-4,0.0014,1e-4
12,12.2,176,cora,3588,3588,0.0102,0.0144,0.014,0.0152,0.0164,0.018,0.0275,0.0017
12,12.2,176,core,3588,3588,0.0065,0.1576,0.1086,0.2504,0.3489,0.4707,1.0925,0.1655
12,12.2,176,coye,3588,3588,0.0145,0.0188,0.0183,0.0204,0.0219,0.0234,0.0352,0.0024
12,12.2,176,cswa,3588,3588,0.0025,0.0043,0.0037,0.0055,0.0066,0.0077,0.0111,0.0016
12,12.2,176,deju,3588,3588,0.0723,0.1343,0.1319,0.1566,0.1718,0.1839,0.2418,0.0276
12,12.2,176,eaki,3588,3588,0.003,0.0033,0.0032,0.0033,0.0035,0.0036,0.0049,2e-4
12,12.2,176,eaph,3588,3588,0.0016,0.0017,0.0017,0.0017,0.0017,0.0017,0.0019,0
12,12.2,176,evgr,3588,3588,0.0025,0.006,0.0061,0.0064,0.0068,0.0076,0.0213,0.0011
12,12.2,176,fosp,3588,3588,0.0078,0.0725,0.0682,0.0967,0.1163,0.1365,0.2164,0.0331
12,12.2,176,gcki,3588,3588,0.0187,0.0453,0.0367,0.0554,0.077,0.1035,0.2201,0.0255
12,12.2,176,gcth,3588,3588,0.0014,0.0168,0.0103,0.0232,0.0333,0.0544,0.1908,0.021
12,12.2,176,graj,3588,3588,0.0629,0.1919,0.2029,0.2226,0.229,0.2336,0.2631,0.0362
12,12.2,176,heth,3588,3588,0.0178,0.048,0.0429,0.0566,0.0695,0.0857,0.16,0.0184
12,12.2,176,hola,3588,3588,0.0047,0.0072,0.0071,0.0072,0.0074,0.008,0.0147,5e-4
12,12.2,176,lcsp,3588,3588,7e-4,0.0028,0.0022,0.0045,0.0055,0.0065,0.008,0.0017
12,12.2,176,lefl,3588,3588,0.0183,0.0256,0.0255,0.028,0.0298,0.0322,0.0668,0.0041
12,12.2,176,lisp,3588,3588,0.0273,0.0614,0.0591,0.0796,0.0879,0.0934,0.141,0.0193
12,12.2,176,mawa,3588,3588,0.0208,0.033,0.0328,0.0367,0.0396,0.043,0.0877,0.0059
12,12.2,176,mowa,3588,3588,0.0013,0.0027,0.0025,0.0036,0.004,0.0043,0.0092,0.001
12,12.2,176,nawa,3588,3588,0.0057,0.0117,0.0083,0.014,0.0193,0.0287,0.0843,0.0087
12,12.2,176,nowa,3588,3588,0.014,0.0324,0.031,0.0378,0.0418,0.046,0.0704,0.0071
12,12.2,176,ocwa,3588,3588,0.0398,0.1316,0.1369,0.1602,0.1694,0.1769,0.245,0.034
12,12.2,176,osfl,3588,3588,0.006,0.0083,0.0081,0.0088,0.0094,0.0102,0.0164,0.0011
12,12.2,176,oven,3588,3588,0.0041,0.0089,0.0085,0.0107,0.0126,0.0142,0.036,0.0027
12,12.2,176,pawa,3588,3588,0.0046,0.0161,0.0099,0.02,0.0343,0.047,0.165,0.0169
12,12.2,176,phvi,3588,3588,0.004,0.0069,0.0061,0.0078,0.009,0.0106,0.0404,0.0026
12,12.2,176,pigr,3588,3588,0.0054,0.0136,0.0144,0.0165,0.0172,0.0178,0.0352,0.0034
12,12.2,176,pisi,3588,3588,0.0183,0.0435,0.0416,0.052,0.0618,0.0721,0.1096,0.014
12,12.2,176,pufi,3588,3588,0.0061,0.0082,0.008,0.0088,0.0094,0.0102,0.0146,0.0011
12,12.2,176,rbgr,3588,3588,0.0012,0.0023,0.0023,0.0027,0.0029,0.003,0.004,4e-4
12,12.2,176,rbnu,3588,3588,0.0086,0.0195,0.0139,0.0267,0.0389,0.0484,0.1056,0.013
12,12.2,176,rcki,3588,3588,0.0342,0.123,0.1218,0.1584,0.1722,0.1834,0.3063,0.0366
12,12.2,176,revi,3588,3588,0.011,0.0137,0.0134,0.0147,0.0161,0.0177,0.0347,0.0022
12,12.2,176,rubl,3588,3588,0.0036,0.0186,0.021,0.0237,0.025,0.0264,0.0457,0.007
12,12.2,176,rwbl,3588,3588,0.0127,0.0141,0.0134,0.0146,0.0169,0.0182,0.0205,0.0016
12,12.2,176,savs,3588,3588,0.0231,0.0755,0.0721,0.1017,0.1267,0.1448,0.2137,0.036
12,12.2,176,sosp,3588,3588,0.0131,0.0139,0.0135,0.0142,0.0149,0.0166,0.0246,0.001
12,12.2,176,swsp,3588,3588,0.0086,0.0176,0.0152,0.0227,0.0276,0.032,0.0694,0.0072
12,12.2,176,swth,3588,3588,0.0744,0.2426,0.2494,0.2922,0.3129,0.3281,0.3991,0.0574
12,12.2,176,tewa,3588,3588,0.011,0.079,0.0469,0.1228,0.1832,0.2238,0.493,0.0671
12,12.2,176,tres,3588,3588,0.028,0.0295,0.0292,0.0302,0.0309,0.0316,0.0363,0.0011
12,12.2,176,vath,3588,3588,0.008,0.0174,0.0172,0.0194,0.0203,0.0209,0.0254,0.0022
12,12.2,176,vesp,3588,3588,0.0032,0.0047,0.0038,0.0047,0.0055,0.0104,0.0341,0.0032
12,12.2,176,wavi,3588,3588,0.0084,0.0159,0.0157,0.0191,0.02,0.0208,0.0253,0.0032
12,12.2,176,wcsp,3588,3588,0.0059,0.1244,0.0978,0.1788,0.2761,0.3276,0.5625,0.0976
12,12.2,176,weta,3588,3588,0.0027,0.0111,0.0113,0.0135,0.0147,0.0157,0.0254,0.0031
12,12.2,176,wewp,3588,3588,0.0031,0.0082,0.0075,0.0117,0.0127,0.0135,0.0175,0.0032
12,12.2,176,wiwa,3588,3588,0.0322,0.1423,0.1246,0.2027,0.2501,0.2851,0.5366,0.0762
12,12.2,176,wiwr,3588,3588,0.0031,0.0079,0.006,0.0103,0.0147,0.0185,0.0572,0.0055
12,12.2,176,wtsp,3588,3588,0.0184,0.0462,0.0408,0.0599,0.0706,0.0819,0.1543,0.0184
12,12.2,176,wwcr,3588,3588,0.0652,0.1236,0.1214,0.1397,0.1525,0.1631,0.6407,0.0266
12,12.2,176,ybfl,3588,3588,0.0025,0.0116,0.0109,0.0145,0.0179,0.0216,0.0429,0.0047
12,12.2,176,yrwa,3588,3588,0.0913,0.2098,0.1929,0.2554,0.312,0.3666,0.5382,0.0717
12,12.2,176,ywar,3588,3588,0.0261,0.0601,0.0567,0.0746,0.0845,0.0928,0.1462,0.0173
12,12.2,177,alfl,2242,2242,0.0209,0.0445,0.044,0.0496,0.0534,0.0563,0.072,0.0067
12,12.2,177,amcr,2242,2242,0.003,0.0038,0.0036,0.0044,0.0049,0.0053,0.0066,7e-4
12,12.2,177,amgo,2242,2242,0.0138,0.0152,0.0151,0.0155,0.0158,0.0164,0.0184,5e-4
12,12.2,177,ampi,2242,2242,5e-4,0.0025,0.0029,0.0031,0.0031,0.0031,0.0041,8e-4
12,12.2,177,amre,2242,2242,0.0126,0.0483,0.0467,0.0694,0.0788,0.0854,0.1249,0.0217
12,12.2,177,amro,2242,2242,0.1162,0.1552,0.1532,0.1704,0.1781,0.1847,0.2082,0.0166
12,12.2,177,atsp,2242,2242,4e-4,0.0354,0.0322,0.0485,0.0573,0.0662,0.1022,0.017
12,12.2,177,baww,2242,2242,0.0093,0.0112,0.0114,0.0118,0.0119,0.0121,0.014,7e-4
12,12.2,177,bbwa,2242,2242,0.0031,0.0078,0.0075,0.0097,0.0104,0.0108,0.0151,0.0018
12,12.2,177,bcch,2242,2242,0.02,0.0278,0.0257,0.0332,0.036,0.0387,0.0505,0.0056
12,12.2,177,bhco,2242,2242,0.0229,0.0336,0.0338,0.0369,0.0404,0.0465,0.0785,0.0078
12,12.2,177,bhvi,2242,2242,0.0051,0.0076,0.0076,0.0083,0.0086,0.0089,0.01,8e-4
12,12.2,177,blbw,2242,2242,0.0026,0.0054,0.0054,0.006,0.0063,0.0066,0.0085,7e-4
12,12.2,177,blja,2242,2242,0.002,0.0022,0.0022,0.0022,0.0023,0.0023,0.0027,1e-4
12,12.2,177,blpw,2242,2242,0.0489,0.0816,0.0786,0.0897,0.0973,0.1077,0.272,0.0158
12,12.2,177,boch,2242,2242,0.0484,0.0878,0.0898,0.0999,0.1027,0.1051,0.1595,0.0135
12,12.2,177,brbl,2242,2242,0.0034,0.0062,0.0038,0.0066,0.0101,0.0171,0.0582,0.0065
12,12.2,177,brcr,2242,2242,0.0115,0.0168,0.0169,0.019,0.0202,0.021,0.0274,0.0025
12,12.2,177,btnw,2242,2242,0.0023,0.006,0.0056,0.0079,0.0086,0.0092,0.0125,0.0018
12,12.2,177,cawa,2242,2242,0.0021,0.003,0.003,0.0033,0.0036,0.0037,0.0044,4e-4
12,12.2,177,ccsp,2242,2242,0.0018,0.0069,0.0043,0.0126,0.0142,0.0163,0.0223,0.0052
12,12.2,177,cedw,2242,2242,0.0393,0.0471,0.0455,0.0504,0.0537,0.0552,0.0607,0.0038
12,12.2,177,chsp,2242,2242,0.1155,0.2176,0.2152,0.247,0.27,0.2855,0.3509,0.0374
12,12.2,177,cmwa,2242,2242,0.0076,0.0125,0.0123,0.0139,0.0146,0.0151,0.025,0.0016
12,12.2,177,cogr,2242,2242,0.0209,0.0218,0.0215,0.022,0.0227,0.0235,0.028,9e-4
12,12.2,177,conw,2242,2242,4e-4,8e-4,8e-4,0.001,0.0012,0.0013,0.0019,2e-4
12,12.2,177,cora,2242,2242,0.0117,0.0139,0.0138,0.0146,0.0151,0.0156,0.0252,9e-4
12,12.2,177,core,2242,2242,0.0066,0.036,0.0348,0.0368,0.0411,0.057,0.2476,0.0153
12,12.2,177,coye,2242,2242,0.0155,0.0198,0.0199,0.0208,0.0212,0.0216,0.0246,0.0014
12,12.2,177,cswa,2242,2242,0.0025,0.0043,0.0043,0.0048,0.0052,0.0056,0.0079,8e-4
12,12.2,177,deju,2242,2242,0.0704,0.0971,0.0952,0.1045,0.1139,0.1237,0.2186,0.0151
12,12.2,177,eaki,2242,2242,0.003,0.0034,0.0033,0.0033,0.0035,0.0039,0.01,6e-4
12,12.2,177,eaph,2242,2242,0.0015,0.0017,0.0017,0.0018,0.0018,0.0018,0.0018,1e-4
